pl_name,is_exoplanet,hostname,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-138 f,FALSE POSITIVE,K2-138,CONFIRMED,Christiansen et al. 2018,1,6,Transit,2017,K2,Published Confirmed,0,<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>,12.75758,0.0005,-0.00048,0.0,0.10447,0.0007,-0.00088,0.0,2.904,0.164,-0.111,0.0,0.25907753,0.0146311,-0.00990276,0.0,1.63,2.12,-1.18,0.0,0.00512853,0.00667023,-0.00371268,0.0,Mass,0.062,0.064,-0.043,0.0,,,,,,,,,0,<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>,,5356.3,41.8,-13.1,0.0,0.863,0.031,-0.018,0.0,0.935,0.019,-0.023,0.0,0.14,0.04,-0.04,0.0,[M/H],4.54,0.02,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h15m47.77s,348.9490311,-10d50m59.06s,-10.8497391,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364,2021-03-12,2019-11,2021-03-18
K2-138 g,FALSE POSITIVE,K2-138,CONFIRMED,Hardegree-Ullman et al. 2021,1,6,Transit,2021,K2,Published Confirmed,0,<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>,41.96797,0.00843,-0.00725,0.0,0.23109,0.00154,-0.00196,0.0,3.013,0.303,-0.251,0.0,0.26880186,0.02703185,-0.02239272,0.0,4.32,5.26,-3.03,0.0,0.01359217,0.01654973,-0.0095334,0.0,Mass,0.059,0.063,-0.04,0.0,,,,,,,,,0,<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>,,5356.3,41.8,-13.1,0.0,0.863,0.031,-0.018,0.0,0.935,0.019,-0.023,0.0,0.14,0.04,-0.04,0.0,[M/H],4.54,0.02,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h15m47.77s,348.9490311,-10d50m59.06s,-10.8497391,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364,2021-03-12,2019-11,2021-03-18
K2-139 b,FALSE POSITIVE,K2-139,CONFIRMED,Barrag&aacute;n et al. 2018,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,28.380619,0.000551,-0.000528,0.0,0.1796,0.0015,-0.0015,0.0,9.11,0.17,-0.17,0.0,0.81273976,0.01516638,-0.01516638,0.0,,,,,,,,,,,,,,,,,,524.0,8.0,-8.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5370.0,68.0,-68.0,0.0,0.88,0.01,-0.01,0.0,0.96,0.02,-0.02,0.0,0.24,0.05,-0.05,0.0,[Fe/H],4.54,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m16.01s,289.066707,-17d54m38.57s,-17.9107147,153.856,0.932,-0.921,11.652,0.02,-0.02,9.66,0.023,-0.023,11.4626,0.000529,-0.000529,2018-10-24,2018-12,2018-10-26
K2-14 b,FALSE POSITIVE,K2-14,CONFIRMED,Montet et al. 2015,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,8.36802,0.00019,-0.00019,0.0,0.0627,0.0006,-0.0006,0.0,4.81,0.42,-0.42,0.0,0.42911946,0.03746989,-0.03746989,0.0,,,,,,,,,,,,,,,,,,488.0,8.0,-8.0,0.0,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,3789.0,17.0,-16.0,0.0,0.45,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,-0.37,0.03,-0.04,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m13.65s,178.0568745,+02d35m38.84s,2.5941222,364.048,8.099,-8.099,15.78,1.133,-1.133,12.611,0.031,-0.031,15.5348,0.000609,-0.000609,2015-07-13,2015-08,2015-07-16
K2-140 b,FALSE POSITIVE,K2-140,CONFIRMED,Giles et al. 2018,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,6.569188,3.1e-05,-3.1e-05,0.0,0.068,0.001,-0.001,0.0,13.56286665,1.00880826,-1.00880826,0.0,1.21,0.09,-0.09,0.0,295.5804185,12.71313628,-12.71313628,0.0,0.93,0.04,-0.04,0.0,Mass,0.0,,,0.0,204.0,10.0,-10.0,0.0,962.0,28.0,-28.0,0.0,0,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,G6 V,5585.0,120.0,-120.0,0.0,1.06,0.07,-0.06,0.0,0.96,0.06,-0.04,0.0,0.1,0.1,-0.1,0.0,[Fe/H],4.4,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h32m32.96s,188.1373172,-09d36m27.40s,-9.6076115,347.917,8.287,-7.917,12.727,0.092,-0.092,10.995,0.021,-0.021,12.4814,0.000166,-0.000166,2021-07-12,2019-01,2021-07-12
K2-141 b,FALSE POSITIVE,K2-141,CONFIRMED,Malavolta et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.2803244,1.5e-06,-1.5e-06,0.0,0.00747,0.0001,-0.0001,0.0,1.51,0.05,-0.05,0.0,0.13471341,0.00446071,-0.00446071,0.0,4.97,0.35,-0.34,0.0,0.01563737,0.00110122,-0.00106976,0.0,Mass,0.0,,,0.0,3260.0,370.0,-330.0,0.0,2103.0,56.0,-56.0,0.0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4570.0,100.0,-100.0,0.0,0.681,0.018,-0.018,0.0,0.708,0.028,-0.028,0.0,0.0,0.06,-0.06,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h23m40.09s,350.9170464,-01d11m21.06s,-1.1891827,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692,2023-04-17,2023-04,2023-04-17
K2-141 c,CANDIDATE,K2-141,CONFIRMED,Malavolta et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,7.7485,0.00022,-0.00022,0.0,0.0683,0.00091,-0.00091,0.0,7.0,4.6,-2.8,0.0,0.62449925,0.41038522,-0.2497997,0.0,8.0,,,1.0,0.02517081,,,1.0,Mass,0.092,,,1.0,39.1,4.3,-4.3,0.0,695.0,18.0,-18.0,0.0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4570.0,100.0,-100.0,0.0,0.681,0.018,-0.018,0.0,0.708,0.028,-0.028,0.0,0.0,0.06,-0.06,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h23m40.09s,350.9170464,-01d11m21.06s,-1.1891827,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692,2023-04-17,2023-04,2023-04-17
K2-146 b,FALSE POSITIVE,K2-146,CONFIRMED,Hirano et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,2.6446,6e-05,-6e-05,0.0,,,,,2.05,0.06,-0.06,0.0,0.18288875,0.00535284,-0.00535284,0.0,5.77,0.18,-0.18,0.0,0.01816,0.00024,-0.00024,0.0,Mass,0.129,0.019,-0.019,0.0,,,,,,,,,1,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,,3385.0,70.0,-70.0,0.0,0.33,0.01,-0.01,0.0,0.331,0.009,-0.009,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m06.41s,130.0266951,+19d05m32.43s,19.0923416,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523,2019-08-09,2019-09,2019-08-15
K2-146 c,FALSE POSITIVE,K2-146,CONFIRMED,Hamann et al. 2019,1,2,Transit,2019,K2,Published Confirmed,0,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,4.00498,0.00011,-0.00011,0.0,,,,,2.19,0.07,-0.07,0.0,0.19537871,0.00624498,-0.00624498,0.0,7.49,0.24,-0.24,0.0,0.02358,0.00031,-0.00031,0.0,Mass,0.075,0.016,-0.016,0.0,,,,,,,,,1,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,,3385.0,70.0,-70.0,0.0,0.33,0.01,-0.01,0.0,0.331,0.009,-0.009,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m06.41s,130.0266951,+19d05m32.43s,19.0923416,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523,2019-08-09,2019-09,2019-08-15
K2-147 b,FALSE POSITIVE,K2-147,CONFIRMED,Hirano et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,0.961939,2.9e-05,-2.9e-05,0.0,0.01575,0.00026,-0.00027,0.0,1.47286006,0.11096891,-0.09863903,0.0,0.1314,0.0099,-0.0088,0.0,,,,,,,,,,0.38,0.26,-0.22,0.0,,,,,1077.0,93.0,-92.0,0.0,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,,3690.0,300.0,-300.0,0.0,0.578,0.028,-0.028,0.0,0.563,0.028,-0.028,0.0,-0.02,0.96,-1.0,0.0,[Fe/H],4.665,0.048,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m19.93s,293.8330329,-28d29m54.51s,-28.498475,90.5494,0.2767,-0.275,14.044,0.038,-0.038,9.997,0.021,-0.021,13.1913,0.000537,-0.000537,2024-11-20,2023-04,2024-11-20
K2-148 b,FALSE POSITIVE,K2-148,CONFIRMED,Hirano et al. 2018,2,3,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,4.38395,0.0008,-0.0008,0.0,0.0454,0.0014,-0.0014,0.0,1.33,0.19,-0.18,0.0,0.11865465,0.01695066,-0.01605852,0.0,,,,,,,,,,,,,,48.8,11.0,-11.0,0.0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,4079.0,70.0,-70.0,0.0,0.632,0.063,-0.063,0.0,0.65,0.061,-0.061,0.0,-0.11,0.12,-0.12,0.0,[Fe/H],4.653,0.051,-0.051,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h58m04.24s,14.5176494,-00d11m35.73s,-0.193258,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078,2018-02-01,2018-03,2018-02-01
K2-148 c,FALSE POSITIVE,K2-148,CONFIRMED,Hirano et al. 2018,2,3,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,6.9226,0.0007,-0.0007,0.0,0.0616,0.0019,-0.0019,0.0,1.73,0.24,-0.21,0.0,0.15434026,0.02141137,-0.01873495,0.0,,,,,,,,,,,,,,26.5,6.0,-6.0,0.0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,4079.0,70.0,-70.0,0.0,0.632,0.063,-0.063,0.0,0.65,0.061,-0.061,0.0,-0.11,0.12,-0.12,0.0,[Fe/H],4.653,0.051,-0.051,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h58m04.24s,14.5176494,-00d11m35.73s,-0.193258,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078,2018-02-01,2018-03,2018-02-01
K2-148 d,FALSE POSITIVE,K2-148,CONFIRMED,Hirano et al. 2018,2,3,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,9.7579,0.001,-0.001,0.0,0.0774,0.0024,-0.0024,0.0,1.64,0.24,-0.21,0.0,0.146311,0.02141137,-0.01873495,0.0,,,,,,,,,,,,,,16.8,3.8,-3.8,0.0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,4079.0,70.0,-70.0,0.0,0.632,0.063,-0.063,0.0,0.65,0.061,-0.061,0.0,-0.11,0.12,-0.12,0.0,[Fe/H],4.653,0.051,-0.051,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h58m04.24s,14.5176494,-00d11m35.73s,-0.193258,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078,2018-02-01,2018-03,2018-02-01
K2-149 b,FALSE POSITIVE,K2-149,CONFIRMED,Hirano et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,11.332,0.0013,-0.0013,0.0,0.083,0.0027,-0.0027,0.0,1.64,0.2,-0.18,0.0,0.146311,0.0178428,-0.01605852,0.0,,,,,,,,,,,,,,7.0,1.6,-1.6,0.0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,M1.0 V,3745.0,70.0,-70.0,0.0,0.568,0.057,-0.057,0.0,0.595,0.059,-0.059,0.0,0.11,0.12,-0.12,0.0,[Fe/H],4.707,0.048,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h39m17.22s,9.8217519,+07d16m37.18s,7.2769939,123.676,0.543,-0.539,14.543,0.176,-0.176,10.561,0.021,-0.021,13.7795,0.000301,-0.000301,2018-02-01,2018-03,2018-02-01
K2-15 b,FALSE POSITIVE,K2-15,CONFIRMED,Montet et al. 2015,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,11.8104,0.00204,-0.00204,0.0,0.091,0.0018,-0.0018,0.0,2.48,0.3,-0.3,0.0,0.22125078,0.02676421,-0.02676421,0.0,,,,,,,,,,,,,,,,,,676.0,26.0,-26.0,0.0,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5131.0,69.0,-65.0,0.0,0.68,0.06,-0.03,0.0,0.72,0.06,-0.03,0.0,-0.46,0.2,-0.14,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m26.54s,178.1105741,+04d15m16.79s,4.2546649,493.992,9.0765,-9.0765,14.758,0.172,-0.172,12.495,0.026,-0.026,14.4237,0.000374,-0.000374,2015-07-13,2015-08,2015-07-16
K2-150 b,FALSE POSITIVE,K2-150,CONFIRMED,Hirano et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,10.59357,0.00084,-0.00084,0.0,0.0727,0.0027,-0.0027,0.0,2.0,0.27,-0.21,0.0,0.17842805,0.02408779,-0.01873495,0.0,,,,,,,,,,,,,,4.9,1.1,-1.1,0.0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,M2.5 V,3499.0,70.0,-70.0,0.0,0.436,0.044,-0.044,0.0,0.457,0.051,-0.051,0.0,0.09,0.12,-0.12,0.0,[Fe/H],4.822,0.043,-0.043,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h13m22.65s,18.3443908,+08d59m14.76s,8.9874328,102.483,0.802,-0.789,15.784,0.286,-0.286,11.249,0.023,-0.023,14.815,0.000543,-0.000543,2018-02-01,2018-03,2018-02-01
K2-151 b,FALSE POSITIVE,K2-151,CONFIRMED,Hirano et al. 2018,2,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,3.835476,0.000266,-0.000256,0.0,0.0373,0.0002,-0.0002,0.0,1.49,0.08,-0.08,0.0,0.1329289,0.00713712,-0.00713712,0.0,,,,,,,,,,,,,,,,,,566.0,6.0,-6.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,3695.0,32.0,-32.0,0.0,0.45,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,-0.19,0.07,-0.07,0.0,[Fe/H],4.8,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h17m13.15s,19.3047733,+09d30m04.56s,9.5012663,69.4798,0.1524,-0.1517,14.175,0.067,-0.067,10.117,0.021,-0.021,13.3119,0.000487,-0.000487,2018-10-24,2018-12,2018-10-26
K2-152 b,FALSE POSITIVE,K2-152,CONFIRMED,Hirano et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,32.6479,0.01141,-0.01483,0.0,0.1716,0.0012,-0.0012,0.0,2.29,0.25,-0.24,0.0,0.20430012,0.02230351,-0.02141137,0.0,,,,,,,,,,,,,,,,,,337.0,3.0,-3.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4044.0,34.0,-35.0,0.0,0.61,0.01,-0.01,0.0,0.63,0.01,-0.01,0.0,0.12,0.09,-0.08,0.0,[Fe/H],4.67,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h06m31.78s,181.6324078,-05d49m38.75s,-5.8274311,108.449,0.414,-0.411,13.728,0.019,-0.019,10.096,0.021,-0.021,13.0383,0.000522,-0.000522,2022-03-28,2018-08,2022-03-28
K2-153 b,FALSE POSITIVE,K2-153,CONFIRMED,Hirano et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,7.51574,0.00205,-0.0024,0.0,0.0614,0.0004,-0.0004,0.0,2.0,0.21,-0.18,0.0,0.17842805,0.01873495,-0.01605852,0.0,,,,,,,,,,,,,,,,,,497.0,6.0,-6.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,3845.0,37.0,-37.0,0.0,0.53,0.01,-0.01,0.0,0.55,0.01,-0.01,0.0,-0.09,0.08,-0.08,0.0,[Fe/H],4.73,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m14.13s,183.8088709,+02d01m15.16s,2.0208765,143.125,0.915,-0.903,14.96,0.045,-0.045,11.207,0.023,-0.023,14.2706,0.000372,-0.000372,2022-03-28,2018-08,2022-03-28
K2-154 b,FALSE POSITIVE,K2-154,CONFIRMED,Hirano et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,3.67626,0.0003,-0.00031,0.0,0.0405,0.0003,-0.0003,0.0,1.99,0.21,-0.11,0.0,0.17753591,0.01873495,-0.00981354,0.0,,,,,,,,,,,,,,,,,,715.0,9.0,-8.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4097.0,40.0,-45.0,0.0,0.63,0.01,-0.01,0.0,0.65,0.02,-0.01,0.0,0.21,0.09,-0.1,0.0,[Fe/H],4.65,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,189.0015173,-02d40m10.64s,-2.6696217,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375,2022-03-28,2018-08,2022-03-28
K2-154 c,FALSE POSITIVE,K2-154,CONFIRMED,Hirano et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,7.95486,0.00084,-0.00085,0.0,0.0677,0.0005,-0.0005,0.0,2.07,0.18,-0.13,0.0,0.18467303,0.01605852,-0.01159782,0.0,,,,,,,,,,,,,,,,,,552.0,7.0,-7.0,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4097.0,40.0,-45.0,0.0,0.63,0.01,-0.01,0.0,0.65,0.02,-0.01,0.0,0.21,0.09,-0.1,0.0,[Fe/H],4.65,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,189.0015173,-02d40m10.64s,-2.6696217,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375,2022-03-28,2018-08,2022-03-28
